name,value,year,lastValue,rank
Lady Confort,570182.00,38,570182,22
Ipanema,539601.00,38,539601,23
Wassington   ,529096.00,38,529096,24
Bibi,494961.00,38,494961,25
Mistral,455161.00,38,455161,26
Azaleia,293370.00,38,293370,27
Spiderman,278486.68,38,278486,68,28
Merrell,264920.00,38,264920,29
Bottero,255155.00,38,255155,30
Pigalle ,246420.00,38,246420,31
Vanzetti,229968.00,38,229968,32
Cuerart                  ,198904.00,38,198904,33
Hush Puppies,187860.00,38,187860,34
Frutillitas,107560.52,38,107560,52,35
Dora,101698.64,38,101698,64,36
Via Uno,99150.00,38,99150,37
Hello Kitty,98734.00,38,98734,38
Branch,93086.00,38,93086,39
Millenium,78693.00,38,78693,40
Veloz,64542.00,38,64542,41
Cartago,47100.00,38,47100,42
Grendha,41051.00,38,41051,43
Penalty,38580.00,38,38580,44
Disney,28700.00,38,28700,45
Worker,23216.60,38,23216,6,46
FF,21890.00,38,21890,47
Varios_Saldos,16276.00,38,16276,48
Mormaii,12646.00,38,12646,49
MINI Miss Carol,6450.00,38,6450,50
Angra,5389.00,38,5389,51
Blanditos,4796.00,38,4796,52
Euro Jack,4750.00,38,4750,53
Tiernitas,3990.00,38,3990,54
Country Jack,3300.00,38,3300,55
Legitimo,3000.00,38,3000,56
ZAXY,2990.00,38,2990,57
Falatino,2700.00,38,2700,58
Ginga,2499.00,38,2499,59
Venus,1960.00,38,1960,60
Country,1500.00,38,1500,61
Disponible,1400.00,38,1400,62
Crocs,1199.00,38,1199,63
Bioconfort,900.00,38,900,64
Reef,650.00,38,650,65
Mc Jason,500.00,38,500,66
Rain Boot,399.00,38,399,67
Kadú,350.00,38,350,68
Arye - Portter,300.00,38,300,69
Hot Wheels,150.00,38,150,70
{Sin Definir},-141078.89,38,-141078,89,71
Miss Carol,9597513.50,39,9597513,5,1
PUSH,9356553.10,39,9356553,1,2
Topper,7763805.00,39,7763805,3
Puma,6608343.00,39,6608343,4
Reebok,5782558.00,39,5782558,5
Adidas,4265610.00,39,4265610,6
North Sails N+,3606058.68,39,3606058,68,7
Converse,2972178.00,39,2972178,8
Camarao,2802598.30,39,2802598,3,9
Lombardino,2683340.00,39,2683340,10
Freeway ,2393302.00,39,2393302,11
A.Giannini,1790857.18,39,1790857,18,12
New Balance,1386810.00,39,1386810,13
Umbro,1353740.00,39,1353740,14
Croco Kids,1352840.68,39,1352840,68,15
Sumilon,1271399.02,39,1271399,02,16
Olympikus                 ,1084631.00,39,1084631,17
Lady Confort,983641.00,39,983641,18
Gallarate,922010.00,39,922010,19
Goshik,861386.00,39,861386,20
Wassington   ,771730.00,39,771730,21
Branch,733435.52,39,733435,52,22
Bibi,681848.00,39,681848,23
Havaianas,667460.00,39,667460,24
Vanzetti,510817.00,39,510817,25
Pigalle ,494148.00,39,494148,26
Mistral,442060.00,39,442060,27
Bottero,398330.00,39,398330,28
Merrell,386920.00,39,386920,29
Spiderman,383821.64,39,383821,64,30
Hush Puppies,291840.00,39,291840,31
Frutillitas,205762.28,39,205762,28,32
Via Uno,193069.00,39,193069,33
Cuerart                  ,176980.00,39,176980,34
Rider,155574.00,39,155574,35
Leon,150280.00,39,150280,36
Dora,146874.40,39,146874,4,37
Penalty,136860.00,39,136860,38
Ipanema,105581.00,39,105581,39
Worker,61853.70,39,61853,7,40
Azaleia,48830.00,39,48830,41
Blanditos,38762.00,39,38762,42
Papasso,31840.00,39,31840,43
Venus,29600.00,39,29600,44
FF,25480.00,39,25480,45
Veloz,20681.00,39,20681,46
Cartago,13570.00,39,13570,47
Hello Kitty,12867.00,39,12867,48
Millenium,10774.00,39,10774,49
Varios_Saldos,10530.00,39,10530,50
Tiernitas,8971.00,39,8971,51
ZAXY,8450.00,39,8450,52
Falatino,7900.00,39,7900,53
MINI Miss Carol,7000.00,39,7000,54
Mormaii,4927.00,39,4927,55
Disney,3850.00,39,3850,56
Country Jack,2800.00,39,2800,57
Grendha,2209.00,39,2209,58
Ador,1775.00,39,1775,59
Rain Boot,1596.00,39,1596,60
Angra,1497.00,39,1497,61
Euro Jack,1200.00,39,1200,62
Mc Jason,900.00,39,900,63
Arye - Portter,849.00,39,849,64
Crocs,698.00,39,698,65
Disponible,600.00,39,600,66
Country,500.00,39,500,67
Reef,350.00,39,350,68
G&F,200.00,39,200,69
Hot Wheels,100.00,39,100,70
{Sin Definir},-298096.10,39,-298096,1,71
Miss Carol,11162576.24,40,11162576,24,1
Topper,5978511.00,40,5978511,2
PUSH,5666120.22,40,5666120,22,3
Puma,5404271.00,40,5404271,4
Reebok,4955774.00,40,4955774,5
Adidas,2744190.00,40,2744190,6
Croco Kids,2557204.88,40,2557204,88,7
A.Giannini,2303146.08,40,2303146,08,8
Camarao,2270657.64,40,2270657,64,9
North Sails N+,2063712.30,40,2063712,3,10
Lombardino,1865680.00,40,1865680,11
Converse,1621549.00,40,1621549,12
Freeway ,1580526.00,40,1580526,13
Branch,1329134.62,40,1329134,62,14
New Balance,1111080.00,40,1111080,15
Olympikus                 ,1094133.00,40,1094133,16
Lady Confort,1088646.00,40,1088646,17
Sumilon,988122.42,40,988122,42,18
Umbro,895361.00,40,895361,19
Bottero,847880.00,40,847880,20
Merrell,744730.00,40,744730,21
Wassington   ,726091.00,40,726091,22
Bibi,600690.00,40,600690,23
Gallarate,534420.00,40,534420,24
Hush Puppies,450380.00,40,450380,25
Goshik,386965.00,40,386965,26
Pigalle ,372588.00,40,372588,27
Mistral,370960.00,40,370960,28
Vanzetti,359575.00,40,359575,29
Spiderman,239167.46,40,239167,46,30
Cuerart                  ,216160.00,40,216160,31
Via Uno,182827.00,40,182827,32
Havaianas,153045.00,40,153045,33
Frutillitas,134917.00,40,134917,34
Papasso,114040.00,40,114040,35
Penalty,97480.00,40,97480,36
Dora,93875.00,40,93875,37
Ador,77487.38,40,77487,38,38
Lotto,69140.00,40,69140,39
Blanditos,58841.00,40,58841,40
Leon,55100.00,40,55100,41
Worker,36452.90,40,36452,9,42
FF,30060.00,40,30060,43
Venus,16200.00,40,16200,44
MINI Miss Carol,10000.00,40,10000,45
Varios_Saldos,9900.00,40,9900,46
Tiernitas,9269.00,40,9269,47
Rider,7049.00,40,7049,48
Mc Jason,5400.00,40,5400,49
Falatino,5300.00,40,5300,50
ZAXY,4480.00,40,4480,51
Veloz,3497.00,40,3497,52
Ipanema,3155.00,40,3155,53
Legitimo,3100.00,40,3100,54
Arye - Portter,1349.00,40,1349,55
Rain Boot,699.00,40,699,56
Disponible,600.00,40,600,57
Cartago,590.00,40,590,58
SANJERIY,500.00,40,500,59
Aquarella,500.00,40,500,60
Azaleia,390.00,40,390,61
Mormaii,299.00,40,299,62
Crocs,100.00,40,100,63
Hello Kitty,0.00,40,0,64
Euro Jack,0.00,40,0,65
Millenium,-499.00,40,-499,66
{Sin Definir},-315921.71,40,-315921,71,67
Miss Carol,12699504.00,41,12699504,1
Topper,6680078.00,41,6680078,2
Puma,6633492.00,41,6633492,3
Reebok,6386445.00,41,6386445,4
PUSH,5396208.76,41,5396208,76,5
Bottero,3123960.00,41,3123960,6
A.Giannini,3044452.30,41,3044452,3,7
Adidas,2730379.00,41,2730379,8
Croco Kids,2464936.78,41,2464936,78,9
Lombardino,2326190.00,41,2326190,10
Camarao,2183568.72,41,2183568,72,11
North Sails N+,2103319.88,41,2103319,88,12
Freeway ,1724706.00,41,1724706,13
New Balance,1511020.00,41,1511020,14
Olympikus                 ,1390106.00,41,1390106,15
Branch,1298659.56,41,1298659,56,16
Converse,1292550.00,41,1292550,17
Sumilon,1197157.48,41,1197157,48,18
Lady Confort,1165539.00,41,1165539,19
Bibi,1016099.00,41,1016099,20
Merrell,841770.00,41,841770,21
Umbro,834357.00,41,834357,22
Wassington   ,783578.00,41,783578,23
Gallarate,717780.00,41,717780,24
Vanzetti,635165.00,41,635165,25
Cuerart                  ,468895.00,41,468895,26
Pigalle ,437829.00,41,437829,27
Hush Puppies,425400.00,41,425400,28
Ador,409692.00,41,409692,29
Mistral,385789.00,41,385789,30
Goshik,249899.00,41,249899,31
Spiderman,209120.32,41,209120,32,32
Via Uno,193756.00,41,193756,33
Papasso,166240.00,41,166240,34
Frutillitas,107054.00,41,107054,35
Lotto,106890.00,41,106890,36
Penalty,105790.00,41,105790,37
Venus,75100.00,41,75100,38
Leon,73900.00,41,73900,39
Worker,72465.75,41,72465,75,40
Dora,72405.00,41,72405,41
Blanditos,67932.00,41,67932,42
FF,50160.00,41,50160,43
Havaianas,28940.00,41,28940,44
Veloz,10491.00,41,10491,45
Falatino,8000.00,41,8000,46
Tiernitas,7027.00,41,7027,47
Mc Jason,5150.00,41,5150,48
Varios_Saldos,3550.00,41,3550,49
Democrata,3500.00,41,3500,50
MINI Miss Carol,3500.00,41,3500,51
Disponible,2800.00,41,2800,52
Legitimo,1700.00,41,1700,53
Country,1200.00,41,1200,54
Ipanema,1137.00,41,1137,55
Asics,1098.00,41,1098,56
Arye - Portter,948.00,41,948,57
Aquarella,700.00,41,700,58
Rider,559.00,41,559,59
Rain Boot,300.00,41,300,60
Trendy,300.00,41,300,61
Annisa Group.,200.00,41,200,62
Disney,199.00,41,199,63
{Sin Definir},-176682.18,41,-176682,18,64
Miss Carol,10915602.10,42,10915602,1,1
Puma,8182035.00,42,8182035,2
Topper,7661093.00,42,7661093,3
Reebok,6843498.00,42,6843498,4
PUSH,5616200.26,42,5616200,26,5
Lombardino,3269160.00,42,3269160,6
Adidas,3253140.00,42,3253140,7
North Sails N+,2824814.18,42,2824814,18,8
Freeway ,2793955.00,42,2793955,9
Croco Kids,2698524.02,42,2698524,02,10
Camarao,2691700.52,42,2691700,52,11
Bottero,2552763.00,42,2552763,12
A.Giannini,1945058.40,42,1945058,4,13
Branch,1817031.96,42,1817031,96,14
New Balance,1548070.00,42,1548070,15
Converse,1534989.00,42,1534989,16
Olympikus                 ,1332229.00,42,1332229,17
Merrell,1225460.00,42,1225460,18
Lady Confort,998194.00,42,998194,19
Wassington   ,921931.00,42,921931,20
Clarks,911377.22,42,911377,22,21
Sumilon,898629.26,42,898629,26,22
Gallarate,894880.00,42,894880,23
Bibi,847740.00,42,847740,24
Umbro,791669.00,42,791669,25
Hush Puppies,632480.00,42,632480,26
Vanzetti,494496.00,42,494496,27
Mistral,489990.00,42,489990,28
Papasso,472220.00,42,472220,29
Pigalle ,336039.00,42,336039,30
Cuerart                  ,237322.00,42,237322,31
Spiderman,232005.72,42,232005,72,32
Ador,218639.00,42,218639,33
Goshik,188820.00,42,188820,34
Via Uno,179750.00,42,179750,35
Lotto,121490.00,42,121490,36
Frutillitas,93872.00,42,93872,37
Venus,93350.00,42,93350,38
Penalty,74440.00,42,74440,39
Dora,71305.00,42,71305,40
Worker,68394.17,42,68394,17,41
Leon,56690.00,42,56690,42
Blanditos,53946.00,42,53946,43
FF,37190.00,42,37190,44
Havaianas,21980.00,42,21980,45
Veloz,10091.00,42,10091,46
Mc Jason,5000.00,42,5000,47
MINI Miss Carol,2500.00,42,2500,48
Falatino,2200.00,42,2200,49
Varios_Saldos,2200.00,42,2200,50
Tiernitas,2093.00,42,2093,51
Disponible,1800.00,42,1800,52
Rider,1480.00,42,1480,53
Country Jack,1400.00,42,1400,54
Rain Boot,1098.00,42,1098,55
Democrata,600.00,42,600,56
Asics,499.00,42,499,57
Arye - Portter,400.00,42,400,58
Ipanema,390.00,42,390,59
Aquarella,300.00,42,300,60
{Sin Definir},-489371.69,42,-489371,69,61
Topper,8171335.00,43,8171335,1
Miss Carol,7710733.80,43,7710733,8,2
Puma,7390639.00,43,7390639,3
Reebok,6298204.00,43,6298204,4
PUSH,4581921.44,43,4581921,44,5
Adidas,3743070.00,43,3743070,6
Lombardino,3313115.00,43,3313115,7
Camarao,3248484.92,43,3248484,92,8
North Sails N+,3093501.48,43,3093501,48,9
Freeway ,2966810.00,43,2966810,10
Bottero,2271220.00,43,2271220,11
Croco Kids,1815353.06,43,1815353,06,12
New Balance,1782510.00,43,1782510,13
Branch,1635537.88,43,1635537,88,14
Converse,1503105.00,43,1503105,15
A.Giannini,1268886.72,43,1268886,72,16
Olympikus                 ,1197702.00,43,1197702,17
Gallarate,1117810.00,43,1117810,18
Merrell,1010930.00,43,1010930,19
Lady Confort,941348.00,43,941348,20
Wassington   ,864145.00,43,864145,21
Hush Puppies,789270.00,43,789270,22
Clarks,714210.26,43,714210,26,23
Sumilon,695577.78,43,695577,78,24
Bibi,680970.00,43,680970,25
Mistral,671660.00,43,671660,26
Umbro,644133.00,43,644133,27
Papasso,509040.00,43,509040,28
Vanzetti,459936.00,43,459936,29
Cuerart                  ,315723.00,43,315723,30
Pigalle ,212268.00,43,212268,31
Spiderman,185683.88,43,185683,88,32
Ador,153447.00,43,153447,33
Goshik,150030.00,43,150030,34
{Sin Definir},129739.40,43,129739,4,35
Lotto,128440.00,43,128440,36
Frutillitas,100316.00,43,100316,37
Via Uno,89660.00,43,89660,38
Venus,86990.00,43,86990,39
Worker,83615.50,43,83615,5,40
Leon,74500.00,43,74500,41
Blanditos,71205.00,43,71205,42
Dora,69155.68,43,69155,68,43
Penalty,59850.00,43,59850,44
Havaianas,30280.00,43,30280,45
FF,15120.00,43,15120,46
Veloz,7793.00,43,7793,47
Mc Jason,7200.00,43,7200,48
Falatino,3700.00,43,3700,49
Disponible,2600.00,43,2600,50
Rain Boot,2295.00,43,2295,51
Varios_Saldos,1899.00,43,1899,52
MINI Miss Carol,1500.00,43,1500,53
Tiernitas,1495.00,43,1495,54
Rider,1189.00,43,1189,55
Democrata,800.00,43,800,56
Retoric,400.00,43,400,57
SANJERIY,400.00,43,400,58
ZAXY,400.00,43,400,59
Ipanema,390.00,43,390,60
Bioconfort,200.00,43,200,61
Miss Carol,7602074.72,44,7602074,72,1
Topper,6586285.00,44,6586285,2
Puma,5795753.00,44,5795753,3
PUSH,5133094.22,44,5133094,22,4
Reebok,4842119.00,44,4842119,5
Adidas,3793402.00,44,3793402,6
North Sails N+,2704108.94,44,2704108,94,7
Camarao,2172506.32,44,2172506,32,8
Freeway ,1857591.00,44,1857591,9
Lombardino,1853725.00,44,1853725,10
Converse,1707529.00,44,1707529,11
New Balance,1469060.00,44,1469060,12
Bottero,1399028.00,44,1399028,13
Clarks,1078571.16,44,1078571,16,14
A.Giannini,1049211.66,44,1049211,66,15
Croco Kids,1017826.40,44,1017826,4,16
Olympikus                 ,768226.00,44,768226,17
Lady Confort,720481.00,44,720481,18
Merrell,703890.00,44,703890,19
Wassington   ,685529.00,44,685529,20
Umbro,640077.00,44,640077,21
Gallarate,626690.00,44,626690,22
Mistral,616920.00,44,616920,23
Bibi,554088.00,44,554088,24
Branch,479644.08,44,479644,08,25
Sumilon,393121.00,44,393121,26
Hush Puppies,366040.00,44,366040,27
Vanzetti,325357.00,44,325357,28
Cuerart                  ,229061.00,44,229061,29
Pigalle ,214650.00,44,214650,30
Spiderman,211585.20,44,211585,2,31
Goshik,196829.00,44,196829,32
Frutillitas,120136.00,44,120136,33
{Sin Definir},116366.24,44,116366,24,34
Lotto,107480.00,44,107480,35
Via Uno,105880.00,44,105880,36
Dora,90898.42,44,90898,42,37
Papasso,85570.00,44,85570,38
Venus,59510.00,44,59510,39
Worker,58490.38,44,58490,38,40
Havaianas,51680.00,44,51680,41
Leon,51520.00,44,51520,42
Ador,49201.00,44,49201,43
Penalty,43600.00,44,43600,44
Blanditos,41853.00,44,41853,45
FF,24100.00,44,24100,46
ZAXY,3480.00,44,3480,47
Rider,2939.00,44,2939,48
Mc Jason,2700.00,44,2700,49
Rain Boot,1098.00,44,1098,50
Legitimo,1000.00,44,1000,51
Veloz,999.00,44,999,52
Varios_Saldos,600.00,44,600,53
Disponible,600.00,44,600,54
Arye - Portter,600.00,44,600,55
MINI Miss Carol,500.00,44,500,56
Ipanema,390.00,44,390,57
Disney,350.00,44,350,58
Falatino,300.00,44,300,59
Tiernitas,299.00,44,299,60
Hello Kitty,-399.00,44,-399,61
Miss Carol,10021031.02,45,10021031,02,1
Topper,6218372.00,45,6218372,2
PUSH,5898366.34,45,5898366,34,3
Puma,5513982.00,45,5513982,4
Reebok,5232394.00,45,5232394,5
Camarao,3771867.10,45,3771867,1,6
Adidas,2930300.00,45,2930300,7
North Sails N+,2712129.80,45,2712129,8,8
Freeway ,2349899.00,45,2349899,9
Croco Kids,2156593.82,45,2156593,82,10
Lombardino,2062000.00,45,2062000,11
Converse,1685620.00,45,1685620,12
New Balance,1331649.00,45,1331649,13
A.Giannini,1172028.32,45,1172028,32,14
Clarks,1007510.00,45,1007510,15
Umbro,826189.00,45,826189,16
Olympikus                 ,702394.00,45,702394,17
Bottero,641720.00,45,641720,18
Gallarate,599410.00,45,599410,19
Wassington   ,582726.00,45,582726,20
Mistral,562370.00,45,562370,21
Pigalle ,505370.00,45,505370,22
Lady Confort,499821.00,45,499821,23
Bibi,493520.00,45,493520,24
Merrell,489490.00,45,489490,25
DC,448680.00,45,448680,26
Branch,411526.52,45,411526,52,27
Sumilon,340516.00,45,340516,28
Hush Puppies,305390.00,45,305390,29
Vanzetti,288040.00,45,288040,30
Goshik,271818.00,45,271818,31
Havaianas,200900.00,45,200900,32
Cuerart                  ,183055.00,45,183055,33
Spiderman,114935.00,45,114935,34
Frutillitas,110251.00,45,110251,35
Lotto,102120.00,45,102120,36
Penalty,85430.00,45,85430,37
Dora,75192.00,45,75192,38
Via Uno,71750.00,45,71750,39
Worker,56842.45,45,56842,45,40
Leon,25860.00,45,25860,41
Blanditos,25102.00,45,25102,42
Venus,18610.00,45,18610,43
Papasso,7960.00,45,7960,44
Millenium,5988.00,45,5988,45
Rider,5069.00,45,5069,46
FF,4990.00,45,4990,47
Angra,4500.00,45,4500,48
MINI Miss Carol,4000.00,45,4000,49
Veloz,3297.00,45,3297,50
Mc Jason,2500.00,45,2500,51
Falatino,2400.00,45,2400,52
Tiernitas,2397.00,45,2397,53
Ipanema,2125.00,45,2125,54
Cartago,1770.00,45,1770,55
Varios_Saldos,1599.00,45,1599,56
Disponible,1100.00,45,1100,57
Legitimo,1000.00,45,1000,58
Hello Kitty,847.00,45,847,59
Ador,748.00,45,748,60
Rain Boot,699.00,45,699,61
Arye - Portter,450.00,45,450,62
Azaleia,390.00,45,390,63
Aquarella,100.00,45,100,64
Crocs,100.00,45,100,65
{Sin Definir},-464383.72,45,-464383,72,66
Miss Carol,10160957.72,46,10160957,72,1
Topper,6369830.00,46,6369830,2
Puma,6035601.00,46,6035601,3
Reebok,5422940.00,46,5422940,4
PUSH,5342095.58,46,5342095,58,5
Freeway ,2913904.00,46,2913904,6
North Sails N+,2890996.12,46,2890996,12,7
Adidas,2766185.00,46,2766185,8
Croco Kids,2665750.42,46,2665750,42,9
Camarao,2655122.00,46,2655122,10
Bottero,2293387.84,46,2293387,84,11
Lombardino,2233264.00,46,2233264,12
A.Giannini,1855836.40,46,1855836,4,13
Converse,1562258.00,46,1562258,14
DC,1353850.00,46,1353850,15
New Balance,1296010.00,46,1296010,16
Clarks,1294503.58,46,1294503,58,17
Umbro,1060731.00,46,1060731,18
Olympikus                 ,816676.00,46,816676,19
Havaianas,741452.00,46,741452,20
Gallarate,720200.00,46,720200,21
Wassington   ,702056.00,46,702056,22
Bibi,680510.00,46,680510,23
Merrell,669500.00,46,669500,24
Mistral,460040.00,46,460040,25
Pigalle ,437160.00,46,437160,26
Branch,389435.88,46,389435,88,27
Pierre Cardin/Dali/Murakami,336730.00,46,336730,28
Lady Confort,321071.00,46,321071,29
Hush Puppies,307810.00,46,307810,30
Rider,261886.00,46,261886,31
Goshik,213971.00,46,213971,32
Sumilon,208176.00,46,208176,33
Ipanema,162036.00,46,162036,34
Vanzetti,152204.00,46,152204,35
Spiderman,134551.00,46,134551,36
Cuerart                  ,128896.00,46,128896,37
Lotto,110460.00,46,110460,38
Frutillitas,94672.00,46,94672,39
Dora,67401.00,46,67401,40
Via Uno,67250.00,46,67250,41
Worker,67094.87,46,67094,87,42
Grendha,63259.00,46,63259,43
Penalty,59320.00,46,59320,44
Leon,58580.00,46,58580,45
Venus,31110.00,46,31110,46
Disney,13300.00,46,13300,47
Millenium,11679.00,46,11679,48
Hello Kitty,10848.00,46,10848,49
Veloz,7993.00,46,7993,50
Cartago,6490.00,46,6490,51
FF,5790.00,46,5790,52
Azaleia,5780.00,46,5780,53
Tiernitas,2100.00,46,2100,54
Papasso,1990.00,46,1990,55
ZAXY,1990.00,46,1990,56
Mc Jason,1900.00,46,1900,57
Rain Boot,1596.00,46,1596,58
Angra,1500.00,46,1500,59
Falatino,1200.00,46,1200,60
Mormaii,1048.00,46,1048,61
Arye - Portter,699.00,46,699,62
MINI Miss Carol,500.00,46,500,63
Crocs,500.00,46,500,64
Varios_Saldos,400.00,46,400,65
Gola,150.00,46,150,66
Disponible,0.00,46,0,67
Blanditos,0.00,46,0,68
{Sin Definir},-539774.17,46,-539774,17,69
Miss Carol,15754847.84,47,15754847,84,1
Topper,5783331.22,47,5783331,22,2
PUSH,5735821.40,47,5735821,4,3
Freeway ,5712130.00,47,5712130,4
Puma,5694601.00,47,5694601,5
Reebok,4322829.00,47,4322829,6
Croco Kids,3973270.94,47,3973270,94,7
Rider,3697092.00,47,3697092,8
Lombardino,3110390.00,47,3110390,9
Havaianas,2996427.00,47,2996427,10
North Sails N+,2660710.78,47,2660710,78,11
Adidas,2595930.00,47,2595930,12
Camarao,2473679.96,47,2473679,96,13
A.Giannini,2397302.14,47,2397302,14,14
Bottero,1901401.34,47,1901401,34,15
Clarks,1665960.84,47,1665960,84,16
DC,1343750.00,47,1343750,17
Gallarate,1238760.00,47,1238760,18
Ipanema,1192270.00,47,1192270,19
New Balance,1140900.00,47,1140900,20
Umbro,1132446.00,47,1132446,21
Converse,1113920.00,47,1113920,22
Merrell,751310.00,47,751310,23
Wassington   ,676728.00,47,676728,24
Bibi,660779.00,47,660779,25
Olympikus                 ,593915.00,47,593915,26
Grendha,588124.00,47,588124,27
Pierre Cardin/Dali/Murakami,525280.00,47,525280,28
Mistral,488500.00,47,488500,29
Azaleia,482889.00,47,482889,30
Branch,476197.84,47,476197,84,31
Hush Puppies,390950.00,47,390950,32
Pigalle ,370360.00,47,370360,33
Spiderman,314981.00,47,314981,34
Lady Confort,240121.00,47,240121,35
Goshik,173359.00,47,173359,36
Cuerart                  ,154530.00,47,154530,37
Sumilon,123940.88,47,123940,88,38
Lotto,83540.00,47,83540,39
Penalty,75570.00,47,75570,40
Hello Kitty,66797.00,47,66797,41
Worker,63225.15,47,63225,15,42
Frutillitas,61868.00,47,61868,43
Dora,54730.72,47,54730,72,44
Disney,52449.00,47,52449,45
Cartago,38960.00,47,38960,46
Via Uno,35520.00,47,35520,47
Vanzetti,31401.00,47,31401,48
Millenium,19467.00,47,19467,49
FF,11090.00,47,11090,50
Mormaii,7596.00,47,7596,51
Leon,7260.00,47,7260,52
Veloz,4396.00,47,4396,53
ZAXY,3980.00,47,3980,54
Angra,3600.00,47,3600,55
Tiernitas,2400.00,47,2400,56
Euro Jack,2100.00,47,2100,57
Varios_Saldos,1190.00,47,1190,58
Blanditos,1000.00,47,1000,59
MINI Miss Carol,1000.00,47,1000,60
Falatino,900.00,47,900,61
Ginga,899.00,47,899,62
Asics,799.00,47,799,63
Country Jack,700.00,47,700,64
Disponible,400.00,47,400,65
Crocs,400.00,47,400,66
Rain Boot,300.00,47,300,67
Mc Jason,300.00,47,300,68
Reef,200.00,47,200,69
{Sin Definir},-796432.43,47,-796432,43,70
Miss Carol,21433683.72,48,21433683,72,1
Puma,9878160.00,48,9878160,2
Freeway ,9629794.00,48,9629794,3
Havaianas,7844857.00,48,7844857,4
Rider,7198425.00,48,7198425,5
Topper,6636665.00,48,6636665,6
PUSH,6142785.78,48,6142785,78,7
Reebok,5408525.00,48,5408525,8
North Sails N+,4505403.00,48,4505403,9
Camarao,4203625.18,48,4203625,18,10
Croco Kids,4114463.90,48,4114463,9,11
Adidas,3855519.00,48,3855519,12
Lombardino,3527080.00,48,3527080,13
A.Giannini,2640923.88,48,2640923,88,14
Converse,2254480.00,48,2254480,15
Grendha,2110295.00,48,2110295,16
Bottero,1794161.52,48,1794161,52,17
Ipanema,1661223.00,48,1661223,18
Clarks,1619650.00,48,1619650,19
New Balance,1597790.00,48,1597790,20
DC,1535600.00,48,1535600,21
Gallarate,1441620.00,48,1441620,22
Azaleia,1422869.00,48,1422869,23
Umbro,1306227.00,48,1306227,24
Mistral,907700.00,48,907700,25
Pierre Cardin/Dali/Murakami,840891.00,48,840891,26
