name,value,year,lastValue,rank
Reef,4080,112,7250,43
Trendy,6338,112,6937,44
Ador,5821,112,5585,45
Pierre Cardin/Dali/Murakami,6130,112,4390,46
Papasso,9600,112,3200,47
Goshik,5670,112,2700,48
Fujiwara,1246,112,2008,49
Vanzetti,2300,112,1700,50
Hello Kitty,999,112,1596,51
Sumilon,798,112,1200,52
Azaleia,899,112,600,53
Frutillitas,-400,112,400,54
Dora,200,112,200,55
Uniformes,0,112,0,56
WILSON,5180,112,0,57
Miss Carol,31794899,113,23654622,1
Adidas,18903900,113,16335000,2
Topper,15404581,113,12711208,3
New Balance,13420880,113,10841110,4
Puma,8615745,113,7586982,5
PUSH,8093316,113,6837185,6
Freeway ,8558020,113,6128423,7
Reebok,6014190,113,6079750,8
Clarks,4940250,113,5347620,9
MINI Miss Carol,6824362,113,4907006,10
North Sails N+,5177739,113,3919407,11
Umbro,4341052,113,3566167,12
Bottero,2786149,113,3258127,13
Lombardino,3829320,113,3172610,14
Crocs,1632860,113,3124510,15
Converse,3162420,113,2845950,16
Lady Confort,2683380,113,2820130,17
Branch,5056910,113,2588970,18
Wassington   ,3059747,113,2380493,19
Croco Kids,3148710,113,2323817,20
Camarao,2874710,113,2079120,21
FOOTY,1001918,113,1112796,22
PONY,930325,113,894076,23
Disney,1470956,113,846151,24
Cuerart                  ,221545,113,390469,25
Boomerang,270856,113,272270,26
Bibi,134545,113,154753,27
Havaianas,127780,113,132997,28
A.Giannini,57520,113,105800,29
Mundial,150145,113,101101,30
SWISS,119567,113,96194,31
Merrell,185250,113,95970,32
Worker,41537,113,68035,33
KristoBelga,44100,113,54390,34
Caterpillar,147830,113,54200,35
Everlast,31334,113,27979,36
FILA,69710,113,24460,37
Blanditos,8760,113,23880,38
Ortope,31181,113,21547,39
Rider,11195,113,13404,40
Papasso,12800,113,9600,41
DC,5400,113,7300,42
Ipanema,5166,113,6590,43
Trendy,3288,113,6338,44
Pierre Cardin/Dali/Murakami,6400,113,6130,45
Ador,2302,113,5821,46
Goshik,48250,113,5670,47
WILSON,14940,113,5180,48
Reef,5380,113,4080,49
Gallarate,4000,113,4000,50
Vanzetti,1090,113,2300,51
Fujiwara,5095,113,1246,52
Hello Kitty,399,113,999,53
Azaleia,600,113,899,54
Sumilon,350,113,798,55
Via Uno,500,113,500,56
Uniformes,0,113,0,57
Frutillitas,300,113,-400,58
Miss Carol,21775997,114,31794899,1
Adidas,18312060,114,18903900,2
Topper,13625376,114,15404581,3
New Balance,11690281,114,13420880,4
Puma,5880996,114,8615745,5
Freeway ,6340226,114,8558020,6
PUSH,7347783,114,8093316,7
MINI Miss Carol,4123450,114,6824362,8
Reebok,4599600,114,6014190,9
North Sails N+,5181782,114,5177739,10
Branch,4933759,114,5056910,11
Clarks,3921560,114,4940250,12
Umbro,3277042,114,4341052,13
Lombardino,3509200,114,3829320,14
Converse,3000294,114,3162420,15
Croco Kids,1538596,114,3148710,16
Wassington   ,2572229,114,3059747,17
Camarao,3150984,114,2874710,18
Bottero,1686880,114,2786149,19
Lady Confort,1595790,114,2683380,20
Crocs,1986390,114,1632860,21
Disney,1161848,114,1470956,22
FOOTY,709160,114,1001918,23
PONY,685625,114,930325,24
Boomerang,162448,114,270856,25
Cuerart                  ,198152,114,221545,26
Merrell,135950,114,185250,27
Mundial,38381,114,150145,28
Caterpillar,45510,114,147830,29
Bibi,70535,114,134545,30
Havaianas,80262,114,127780,31
SWISS,98890,114,119567,32
FILA,4770,114,69710,33
A.Giannini,41298,114,57520,34
Goshik,56900,114,48250,35
KristoBelga,48020,114,44100,36
Worker,46848,114,41537,37
Everlast,28945,114,31334,38
Ortope,15290,114,31181,39
WILSON,0,114,14940,40
Papasso,1600,114,12800,41
Rider,12987,114,11195,42
Blanditos,1990,114,8760,43
Pierre Cardin/Dali/Murakami,3090,114,6400,44
DC,5899,114,5400,45
Ipanema,6694,114,5166,46
Fujiwara,1978,114,5095,47
Gallarate,1500,114,4000,48
Trendy,2398,114,3288,49
Ador,4697,114,2302,50
Via Uno,0,114,500,51
Pigalle ,900,114,400,52
Hello Kitty,399,114,399,53
Frutillitas,300,114,300,54
Uniformes,630,114,0,55
Miss Carol,15889346,115,21775997,1
Adidas,14266990,115,18312060,2
Topper,12533835,115,13625376,3
New Balance,9886550,115,11690281,4
PUSH,8466229,115,7347783,5
Freeway ,3663269,115,6340226,6
Puma,5211125,115,5880996,7
North Sails N+,3819450,115,5181782,8
Branch,2622590,115,4933759,9
Reebok,4628110,115,4599600,10
MINI Miss Carol,2689456,115,4123450,11
Clarks,2999810,115,3921560,12
Lombardino,2344000,115,3509200,13
Umbro,2701152,115,3277042,14
Camarao,2000049,115,3150984,15
Converse,3787210,115,3000294,16
Wassington   ,2214434,115,2572229,17
Crocs,2494800,115,1986390,18
Bottero,1036029,115,1686880,19
Lady Confort,894479,115,1595790,20
Croco Kids,1071841,115,1538596,21
Disney,1706924,115,1161848,22
FOOTY,1620095,115,709160,23
PONY,1102027,115,685625,24
Cuerart                  ,148278,115,198152,25
Boomerang,209252,115,162448,26
Merrell,24900,115,135950,27
SWISS,28768,115,98890,28
Havaianas,261008,115,80262,29
Bibi,88698,115,70535,30
Goshik,89910,115,56900,31
Futbol,619850,115,51670,32
KristoBelga,34790,115,48020,33
Worker,39691,115,46848,34
Caterpillar,19970,115,45510,35
A.Giannini,37081,115,41298,36
Mundial,20218,115,38381,37
Everlast,17495,115,28945,38
Ortope,16697,115,15290,39
Rider,14545,115,12987,40
Ipanema,4375,115,6694,41
DC,4600,115,5899,42
Ador,4613,115,4697,43
Pierre Cardin/Dali/Murakami,2190,115,3090,44
Trendy,3579,115,2398,45
Blanditos,15930,115,1990,46
Fujiwara,359,115,1978,47
Pigalle ,1000,115,900,48
Uniformes,650,115,630,49
Frutillitas,300,115,300,50
Mel,800,115,200,51
Via Uno,500,115,0,52
Miss Carol,15041637,116,15889346,1
Adidas,13344645,116,14266990,2
Topper,10959954,116,12533835,3
New Balance,8510340,116,9886550,4
PUSH,8173632,116,8466229,5
Puma,8845496,116,5211125,6
Reebok,4102130,116,4628110,7
North Sails N+,3555330,116,3819450,8
Converse,4214242,116,3787210,9
Freeway ,3157090,116,3663269,10
Clarks,4261900,116,2999810,11
Umbro,2619153,116,2701152,12
MINI Miss Carol,2395785,116,2689456,13
Branch,1679510,116,2622590,14
Crocs,4557590,116,2494800,15
Lombardino,2184550,116,2344000,16
Wassington   ,1998316,116,2214434,17
Camarao,1647858,116,2000049,18
Disney,952124,116,1706924,19
FOOTY,624080,116,1620095,20
PONY,718869,116,1102027,21
Croco Kids,924590,116,1071841,22
Bottero,855508,116,1036029,23
Lady Confort,615467,116,894479,24
Futbol,252480,116,619850,25
Havaianas,439225,116,261008,26
Boomerang,139128,116,209252,27
Cuerart                  ,83870,116,148278,28
Goshik,75990,116,89910,29
Bibi,83270,116,88698,30
Worker,19020,116,39691,31
A.Giannini,122652,116,37081,32
KristoBelga,16170,116,34790,33
SWISS,4495,116,28768,34
Merrell,31000,116,24900,35
Mundial,4793,116,20218,36
Caterpillar,6290,116,19970,37
Everlast,52368,116,17495,38
Ortope,19207,116,16697,39
Blanditos,2400,116,15930,40
Rider,28064,116,14545,41
Ador,1604,116,4613,42
DC,16698,116,4600,43
Ipanema,11539,116,4375,44
Trendy,3990,116,3579,45
Pierre Cardin/Dali/Murakami,550,116,2190,46
Pigalle ,900,116,1000,47
Azaleia,73389,116,899,48
Mel,400,116,800,49
Uniformes,2608,116,650,50
Via Uno,2600,116,500,51
Sumilon,300,116,400,52
Fujiwara,880,116,359,53
Frutillitas,700,116,300,54
Miss Carol,19749185,117,15041637,1
Adidas,15943410,117,13344645,2
Topper,9951160,117,10959954,3
Puma,8162237,117,8845496,4
New Balance,8576762,117,8510340,5
PUSH,8777325,117,8173632,6
Crocs,6885305,117,4557590,7
Clarks,4529160,117,4261900,8
Converse,3886880,117,4214242,9
Reebok,2843595,117,4102130,10
North Sails N+,4025679,117,3555330,11
Freeway ,4041598,117,3157090,12
Umbro,3073558,117,2619153,13
MINI Miss Carol,4395735,117,2395785,14
Lombardino,3080260,117,2184550,15
Wassington   ,2206360,117,1998316,16
Branch,1232630,117,1679510,17
Camarao,1560470,117,1647858,18
Disney,1878402,117,952124,19
Croco Kids,1516477,117,924590,20
Bottero,877657,117,855508,21
PONY,511920,117,718869,22
FOOTY,317747,117,624080,23
Lady Confort,1020223,117,615467,24
Havaianas,1080626,117,439225,25
Futbol,190840,117,252480,26
Boomerang,166144,117,139128,27
A.Giannini,282838,117,122652,28
Cuerart                  ,100971,117,83870,29
Bibi,163007,117,83270,30
Goshik,55918,117,75990,31
Azaleia,233583,117,73389,32
Everlast,52048,117,52368,33
Merrell,23470,117,31000,34
Rider,318785,117,28064,35
Ortope,16794,117,19207,36
Worker,8523,117,19020,37
DC,21199,117,16698,38
KristoBelga,16660,117,16170,39
Ipanema,298387,117,11539,40
Caterpillar,4500,117,6290,41
Mundial,2796,117,4793,42
SWISS,3596,117,4495,43
Trendy,3240,117,3990,44
Uniformes,605,117,2608,45
Via Uno,800,117,2600,46
Blanditos,10800,117,2400,47
Ador,2535,117,1604,48
Vanzetti,500,117,1000,49
Pigalle ,1300,117,900,50
Fujiwara,460,117,880,51
Frutillitas,850,117,700,52
Pierre Cardin/Dali/Murakami,1800,117,550,53
Veloz,-500,117,500,54
ZAXY,8323,117,499,55
Sumilon,700,117,300,56
Miss Carol,25743381,118,19749185,1
Adidas,18203159,118,15943410,2
Topper,8319960,118,9951160,3
PUSH,7627760,118,8777325,4
New Balance,7883660,118,8576762,5
Puma,6351209,118,8162237,6
Crocs,8084990,118,6885305,7
Clarks,5573760,118,4529160,8
MINI Miss Carol,6643431,118,4395735,9
Freeway ,6463440,118,4041598,10
North Sails N+,4614213,118,4025679,11
Converse,3387951,118,3886880,12
Lombardino,3824399,118,3080260,13
Umbro,2455695,118,3073558,14
Reebok,2621620,118,2843595,15
Wassington   ,2407672,118,2206360,16
Disney,2099760,118,1878402,17
Camarao,1438495,118,1560470,18
Croco Kids,2731930,118,1516477,19
Branch,1360150,118,1232630,20
Havaianas,3684938,118,1080626,21
Lady Confort,2215404,118,1020223,22
Bottero,1474157,118,877657,23
PONY,438783,118,511920,24
Rider,1329488,118,318785,25
FOOTY,477930,118,317747,26
Ipanema,776928,118,298387,27
A.Giannini,520345,118,282838,28
Azaleia,715007,118,233583,29
Futbol,171600,118,190840,30
Boomerang,129240,118,166144,31
Bibi,340639,118,163007,32
Cartago,526790,118,157920,33
Cuerart                  ,71463,118,100971,34
Goshik,33630,118,55918,35
Everlast,32484,118,52048,36
Grendene,109696,118,32130,37
Merrell,17360,118,23470,38
DC,11498,118,21199,39
Ortope,16893,118,16794,40
KristoBelga,59780,118,16660,41
Blanditos,6300,118,10800,42
Worker,27413,118,8523,43
ZAXY,77185,118,8323,44
Caterpillar,4990,118,4500,45
Reef,8350,118,3980,46
SWISS,27468,118,3596,47
Trendy,2890,118,3240,48
Mundial,3844,118,2796,49
Ador,1784,118,2535,50
Pierre Cardin/Dali/Murakami,1400,118,1800,51
Spiderman,3493,118,998,52
Frutillitas,1500,118,850,53
Dora,200,118,800,54
Uniformes,1,118,605,55
Falatino,1000,118,600,56
Fujiwara,40,118,460,57
Miss Carol,55446049,119,25743381,1
Adidas,23736229,119,18203159,2
Topper,11510443,119,8319960,3
Crocs,11955740,119,8084990,4
New Balance,14307680,119,7883660,5
PUSH,11190639,119,7627760,6
MINI Miss Carol,12911514,119,6643431,7
Freeway ,11730680,119,6463440,8
Puma,9906213,119,6351209,9
Clarks,5369453,119,5573760,10
North Sails N+,7870059,119,4614213,11
Lombardino,4215701,119,3824399,12
Havaianas,8445450,119,3684938,13
Converse,7043360,119,3387951,14
Croco Kids,3239586,119,2731930,15
Reebok,5585180,119,2621620,16
Umbro,3288554,119,2455695,17
Wassington   ,3344125,119,2407672,18
Lady Confort,4230122,119,2215404,19
Disney,2721109,119,2099760,20
Bottero,3283107,119,1474157,21
Camarao,2154630,119,1438495,22
Branch,2238126,119,1360150,23
Rider,4005495,119,1329488,24
Ipanema,2230344,119,776928,25
Azaleia,1480995,119,715007,26
Cartago,1429250,119,526790,27
A.Giannini,922167,119,520345,28
FOOTY,1419307,119,477930,29
PONY,586579,119,438783,30
Bibi,339799,119,340639,31
Futbol,252490,119,171600,32
Boomerang,91444,119,129240,33
Grendene,206758,119,109696,34
ZAXY,63010,119,77185,35
Cuerart                  ,126977,119,71463,36
KristoBelga,153180,119,59780,37
Goshik,7570,119,33630,38
Everlast,24588,119,32484,39
SWISS,89195,119,27468,40
Worker,22703,119,27413,41
Uefa Champions,376426,119,18375,42
Merrell,9580,119,17360,43
Ortope,23086,119,16893,44
DC,10242,119,11498,45
Reef,4960,119,8350,46
Blanditos,10800,119,6300,47
Caterpillar,3500,119,4990,48
Mundial,3495,119,3844,49
Spiderman,6238,119,3493,50
Grendha,7096,119,2995,51
Trendy,4090,119,2890,52
Ador,1194,119,1784,53
Frutillitas,2050,119,1500,54
Pierre Cardin/Dali/Murakami,1650,119,1400,55
Ratz Laces,750,119,1250,56
Dora,1000,119,200,57
Fujiwara,2746,119,40,58
Uniformes,5,119,1,59
Nacional,0,119,0,60
Peñarol,0,119,0,61
Miss Carol,19807846,120,55446049,1
Adidas,11507500,120,23736229,2
New Balance,6991600,120,14307680,3
MINI Miss Carol,4219338,120,12911514,4
Crocs,6605780,120,11955740,5
Freeway ,4849322,120,11730680,6
Topper,6436203,120,11510443,7
PUSH,5135139,120,11190639,8
Puma,4054303,120,9906213,9
Havaianas,4863729,120,8445450,10
North Sails N+,3456122,120,7870059,11
Converse,3733869,120,7043360,12
Reebok,3060986,120,5585180,13
Clarks,4556700,120,5369453,14
Lady Confort,1943824,120,4230122,15
Lombardino,1959760,120,4215701,16
Rider,2005028,120,4005495,17
Wassington   ,1489827,120,3344125,18
Umbro,1930567,120,3288554,19
Bottero,1640840,120,3283107,20
Croco Kids,987501,120,3239586,21
Disney,1284145,120,2721109,22
Branch,1200335,120,2238126,23
Ipanema,1327118,120,2230344,24
Camarao,884571,120,2154630,25
Azaleia,458290,120,1480995,26
Cartago,615740,120,1429250,27
FOOTY,1203213,120,1419307,28
A.Giannini,471557,120,922167,29
PONY,271642,120,586579,30
Uefa Champions,58597,120,376426,31
Bibi,214621,120,339799,32
Futbol,144750,120,252490,33
Grendene,100227,120,206758,34
KristoBelga,91140,120,153180,35
Cuerart                  ,83205,120,126977,36
Boomerang,93633,120,91444,37
SWISS,69218,120,89195,38
ZAXY,22428,120,63010,39
Everlast,17878,120,24588,40
Ortope,5597,120,23086,41
Worker,15272,120,22703,42
Blanditos,6790,120,10800,43
DC,4293,120,10242,44
Merrell,4980,120,9580,45
Goshik,12930,120,7570,46
Grendha,3400,120,7096,47
Spiderman,5041,120,6238,48
Reef,1780,120,4960,49
Trendy,400,120,4090,50
Caterpillar,2000,120,3500,51
Mundial,2346,120,3495,52
Fujiwara,1185,120,2746,53
Frutillitas,300,120,2050,54
Pierre Cardin/Dali/Murakami,550,120,1650,55
Ador,3794,120,1194,56
Dora,500,120,1000,57
Ratz Laces,500,120,750,58
Uniformes,2,120,5,59
Nacional,0,120,0,60
Peñarol,0,120,0,61
Miss Carol,14156263,121,19807846,1
Adidas,16080789,121,11507500,2
New Balance,8533680,121,6991600,3
Crocs,3408880,121,6605780,4
Topper,10223696,121,6436203,5
PUSH,6253357,121,5135139,6
Havaianas,2424025,121,4863729,7
Freeway ,4134279,121,4849322,8
Clarks,3610740,121,4556700,9
MINI Miss Carol,2872154,121,4219338,10
Puma,4032339,121,4054303,11
Converse,3362780,121,3733869,12
North Sails N+,4173466,121,3456122,13
Reebok,3452209,121,3060986,14
Rider,875914,121,2005028,15
Lombardino,2384940,121,1959760,16
Lady Confort,1453263,121,1943824,17
Umbro,3328728,121,1930567,18
Bottero,1284574,121,1640840,19
Wassington   ,1758655,121,1489827,20
Ipanema,616330,121,1327118,21
Disney,1775257,121,1284145,22
FOOTY,3852297,121,1203213,23
Branch,1104804,121,1200335,24
Croco Kids,852431,121,987501,25
Camarao,917836,121,884571,26
Cartago,302510,121,615740,27
A.Giannini,277066,121,471557,28
Azaleia,154532,121,458290,29
PONY,273797,121,271642,30
Bibi,223310,121,214621,31
Futbol,78960,121,144750,32
Grendene,31608,121,100227,33
Boomerang,1887190,121,93633,34
KristoBelga,66260,121,91140,35
Cuerart                  ,67792,121,83205,36
SWISS,594174,121,69218,37
Uefa Champions,30119,121,58597,38
ZAXY,9130,121,22428,39
Everlast,19433,121,17878,40
Worker,12415,121,15272,41
Goshik,126820,121,12930,42
Blanditos,3600,121,6790,43
Ortope,16561,121,5597,44
Spiderman,19925,121,5041,45
Merrell,6980,121,4980,46
DC,2974,121,4293,47
Ador,2172,121,3794,48
Grendha,3450,121,3400,49
Reef,3580,121,1780,50
Fujiwara,2141,121,1185,51
Pierre Cardin/Dali/Murakami,250,121,550,52
Dora,500,121,500,53
Trendy,1190,121,400,54
Frutillitas,300,121,300,55
Sumilon,150,121,100,56
Uniformes,0,121,2,57
Nacional,19605,121,0,58
Peñarol,25131,121,0,59
Adidas,17150010,122,16080789,1
Miss Carol,19207496,122,14156263,2
Topper,13498608,122,10223696,3
New Balance,12037382,122,8533680,4
PUSH,8853225,122,6253357,5
North Sails N+,5599381,122,4173466,6
Freeway ,3729277,122,4134279,7
Puma,6172414,122,4032339,8
FOOTY,789125,122,3852297,9
Clarks,6371737,122,3610740,10
Reebok,4437620,122,3452209,11
Crocs,2618870,122,3408880,12
Converse,4384070,122,3362780,13
Umbro,5539472,122,3328728,14
MINI Miss Carol,3063665,122,2872154,15
Havaianas,825652,122,2424025,16
Lombardino,2813760,122,2384940,17
Boomerang,1029754,122,1887190,18
Disney,1861199,122,1775257,19
Wassington   ,2058579,122,1758655,20
Lady Confort,598429,122,1453263,21
Bottero,1208550,122,1284574,22
Branch,1804366,122,1104804,23
Camarao,1060200,122,917836,24
Rider,239399,122,875914,25
Croco Kids,991756,122,852431,26
Ipanema,145067,122,616330,27
SWISS,294647,122,594174,28
Cartago,98240,122,302510,29
A.Giannini,114016,122,277066,30
PONY,241839,122,273797,31
Bibi,215010,122,223310,32
Azaleia,13151,122,154532,33
Goshik,211755,122,126820,34
Futbol,97620,122,78960,35
Cuerart                  ,63341,122,67792,36
KristoBelga,64300,122,66260,37
Uefa Champions,104019,122,30119,38
Peñarol,53261,122,25131,39
Spiderman,75005,122,19925,40
Nacional,32622,122,19605,41
Everlast,13889,122,19433,42
Hot Wheels,62135,122,18530,43
Ortope,35283,122,16561,44
Worker,24397,122,12415,45
ZAXY,5945,122,9130,46
Merrell,3800,122,6980,47
Blanditos,2000,122,3600,48
Reef,890,122,3580,49
DC,1500,122,2974,50
Ador,6744,122,2172,51
Fujiwara,2921,122,2141,52
Pigalle ,300,122,600,53
Frutillitas,2200,122,300,54
Pierre Cardin/Dali/Murakami,600,122,250,55
Sumilon,499,122,150,56
Falatino,1000,122,0,57
Uniformes,1220,122,0,58
Miss Carol,23699790,123,19207496,1
Adidas,13432049,123,17150010,2
Topper,10391375,123,13498608,3
New Balance,10214260,123,12037382,4
PUSH,8178955,123,8853225,5
Clarks,5073575,123,6371737,6
Puma,7924674,123,6172414,7
North Sails N+,4406164,123,5599381,8
Umbro,4165841,123,5539472,9
Reebok,3460110,123,4437620,10
Converse,2948670,123,4384070,11
Freeway ,4459866,123,3729277,12
MINI Miss Carol,3679224,123,3063665,13
Lombardino,3171700,123,2813760,14
Crocs,2097640,123,2618870,15
Wassington   ,2159194,123,2058579,16
Disney,1014345,123,1861199,17
Branch,2923870,123,1804366,18
Bottero,795898,123,1208550,19
Camarao,776879,123,1060200,20
Boomerang,154787,123,1029754,21
Croco Kids,1006390,123,991756,22
Havaianas,178359,123,825652,23
FOOTY,439654,123,789125,24
Lady Confort,991395,123,598429,25
SWISS,118987,123,294647,26
PONY,194528,123,241839,27
Rider,10916,123,239399,28
Bibi,243174,123,215010,29
Goshik,151750,123,211755,30
Ipanema,4110,123,145067,31
A.Giannini,29349,123,114016,32
Uefa Champions,104378,123,104019,33
Cartago,2470,123,98240,34
Futbol,117020,123,97620,35
Spiderman,23970,123,75005,36
KristoBelga,41180,123,64300,37
Cuerart                  ,54326,123,63341,38
Hot Wheels,32700,123,62135,39
Peñarol,54772,123,53261,40
Ortope,28586,123,35283,41
Nacional,40698,123,32622,42
Worker,26673,123,24397,43
Everlast,14942,123,13889,44
Azaleia,1190,123,13151,45
Ador,3608,123,6744,46
ZAXY,690,123,5945,47
Merrell,4480,123,3800,48
Fujiwara,925,123,2921,49
Frutillitas,800,123,2200,50
Blanditos,800,123,2000,51
DC,4900,123,1500,52
Uniformes,0,123,1220,53
Via Uno,300,123,1200,54
Reef,2690,123,890,55
Pigalle ,1700,123,300,56
Miss Carol,32605792,124,23699790,1
Adidas,17544840,124,13432049,2
Topper,12520671,124,10391375,3
New Balance,10854940,124,10214260,4
PUSH,9222139,124,8178955,5
Puma,8912837,124,7924674,6
Clarks,5109901,124,5073575,7
Freeway ,6328281,124,4459866,8
North Sails N+,4359098,124,4406164,9
Umbro,4702211,124,4165841,10
FILA,2023720,124,4148780,11
MINI Miss Carol,5038170,124,3679224,12
Reebok,5180440,124,3460110,13
Lombardino,3736370,124,3171700,14
Converse,3851310,124,2948670,15
Branch,4012300,124,2923870,16
Wassington   ,2560691,124,2159194,17
Crocs,1740460,124,2097640,18
Disney,930220,124,1014345,19
Croco Kids,1169294,124,1006390,20
Lady Confort,2287815,124,991395,21
Bottero,3669179,124,795898,22
Camarao,678070,124,776879,23
FOOTY,547720,124,439654,24
Bibi,349584,124,243174,25
PONY,172010,124,194528,26
Havaianas,88981,124,178359,27
Boomerang,141088,124,154787,28
Goshik,142500,124,151750,29
SWISS,61842,124,118987,30
Futbol,133040,124,117020,31
Uefa Champions,55984,124,104378,32
Peñarol,37050,124,54772,33
Cuerart                  ,84268,124,54326,34
KristoBelga,45470,124,41180,35
Nacional,25839,124,40698,36
Hot Wheels,42510,124,32700,37
A.Giannini,30400,124,29349,38
Ortope,29875,124,28586,39
Worker,34729,124,26673,40
Spiderman,28365,124,23970,41
Venus,73742,124,20089,42
Everlast,56991,124,14942,43
Rider,10969,124,10916,44
DC,5200,124,4900,45
Merrell,18470,124,4480,46
Ipanema,4540,124,4110,47
Ador,4402,124,3608,48
Reef,3580,124,2690,49
Cartago,1680,124,2470,50
Pigalle ,800,124,1700,51
AVLIS,113,124,1195,52
Fujiwara,1534,124,925,53
Blanditos,3200,124,800,54
Frutillitas,1300,124,800,55
ZAXY,-690,124,690,56
